index,patient_id,true_label,predicted_label,category,anomaly_score
154,BraTS2021_01507,0,0,TN,0.00058241066
155,BraTS2021_01507,0,0,TN,0.0005764903
156,BraTS2021_01507,0,0,TN,0.00055829127
157,BraTS2021_01508,0,0,TN,0.0009910462
158,BraTS2021_01508,0,0,TN,0.0012721004
159,BraTS2021_01508,0,0,TN,0.0014620225
160,BraTS2021_01508,0,0,TN,0.0011810919
161,BraTS2021_01508,0,0,TN,0.0014402949
162,BraTS2021_01509,0,0,TN,0.0012123917
163,BraTS2021_01509,0,0,TN,0.0013607165
164,BraTS2021_01509,0,0,TN,0.0011968495
165,BraTS2021_01509,0,0,TN,0.0010132595
166,BraTS2021_01509,0,0,TN,0.001145503
167,BraTS2021_01509,0,0,TN,0.0013742305
168,BraTS2021_01509,0,0,TN,0.0012225719
169,BraTS2021_01509,0,0,TN,0.0012127955
170,BraTS2021_01509,0,0,TN,0.0014953457
171,BraTS2021_01510,0,0,TN,0.00056081207
172,BraTS2021_01510,0,0,TN,0.0009193963
173,BraTS2021_01510,0,0,TN,0.00085813075
174,BraTS2021_01510,0,0,TN,0.0009771958
175,BraTS2021_01511,0,0,TN,0.0009333808
176,BraTS2021_01512,0,0,TN,0.0011629275
177,BraTS2021_01512,0,0,TN,0.0010529966
178,BraTS2021_01513,0,0,TN,0.0012498762
179,BraTS2021_01513,0,0,TN,0.0020186587
180,BraTS2021_01514,0,0,TN,0.00036563133
181,BraTS2021_01514,0,0,TN,0.0005724894
182,BraTS2021_01514,0,0,TN,0.00065195776
183,BraTS2021_01514,0,0,TN,0.00066860626
184,BraTS2021_01514,0,0,TN,0.00053101144
185,BraTS2021_01515,0,0,TN,0.00035340927
186,BraTS2021_01515,0,0,TN,0.00044330806
187,BraTS2021_01515,0,0,TN,0.0004227233
188,BraTS2021_01516,0,0,TN,0.0012930841
189,BraTS2021_01516,0,0,TN,0.0008289987
190,BraTS2021_01516,0,0,TN,0.0008378648
191,BraTS2021_01516,0,0,TN,0.00090338313
192,BraTS2021_01516,0,0,TN,0.0010731639
193,BraTS2021_01516,0,0,TN,0.00092479715
194,BraTS2021_01516,0,0,TN,0.0008338151
195,BraTS2021_01516,0,0,TN,0.000628168
196,BraTS2021_01516,0,0,TN,0.0010417206
197,BraTS2021_01518,0,0,TN,0.0011120648
198,BraTS2021_01518,0,0,TN,0.0012216409
199,BraTS2021_01518,0,0,TN,0.0011492372
200,BraTS2021_01519,0,0,TN,0.00056294503
201,BraTS2021_01519,0,0,TN,0.0006334757
202,BraTS2021_01519,0,0,TN,0.0005527099
203,BraTS2021_01519,0,0,TN,0.0006472867
204,BraTS2021_01519,0,0,TN,0.00065669284
205,BraTS2021_01520,0,0,TN,0.00049926573
206,BraTS2021_01520,0,0,TN,0.0008275156
207,BraTS2021_01520,0,0,TN,0.0007921415
208,BraTS2021_01520,0,0,TN,0.0006188754
209,BraTS2021_01520,0,0,TN,0.00046722457
210,BraTS2021_01520,0,0,TN,0.00047420542
211,BraTS2021_01520,0,0,TN,0.0006091096
212,BraTS2021_01522,0,0,TN,0.00068462244
213,BraTS2021_01522,0,0,TN,0.0009937657
214,BraTS2021_01522,0,0,TN,0.00066418236
215,BraTS2021_01522,0,0,TN,0.00065624097
216,BraTS2021_01522,0,0,TN,0.0006916764
217,BraTS2021_01522,0,0,TN,0.0007284075
218,BraTS2021_01524,0,0,TN,0.00050668773
219,BraTS2021_01524,0,0,TN,0.00051874324
220,BraTS2021_01524,0,0,TN,0.00046312727
221,BraTS2021_01524,0,0,TN,0.0003324969
222,BraTS2021_01526,0,0,TN,0.0010261367
223,BraTS2021_01526,0,0,TN,0.0015021442
224,BraTS2021_01526,0,0,TN,0.0011416866
225,BraTS2021_01526,0,0,TN,0.0010475623
226,BraTS2021_01526,0,0,TN,0.000837132
227,BraTS2021_01526,0,0,TN,0.00087318517
228,BraTS2021_01526,0,0,TN,0.0009997112
229,BraTS2021_01526,0,0,TN,0.0015008827
230,BraTS2021_01527,0,0,TN,0.0012164575
231,BraTS2021_01527,0,0,TN,0.001205679
232,BraTS2021_01527,0,0,TN,0.0010033689
233,BraTS2021_01527,0,0,TN,0.0005384866
234,BraTS2021_01527,0,0,TN,0.00044202534
235,BraTS2021_01527,0,0,TN,0.00039774014
236,BraTS2021_01527,0,0,TN,0.00033472528
237,BraTS2021_01527,0,0,TN,0.00032186657
238,BraTS2021_01528,0,0,TN,0.0003732825
239,BraTS2021_01528,0,0,TN,0.00031028962
240,BraTS2021_01528,0,0,TN,0.00027121065
241,BraTS2021_01529,0,0,TN,0.0006458329
242,BraTS2021_01529,0,0,TN,0.0005156909
243,BraTS2021_01529,0,0,TN,0.000573828
244,BraTS2021_01529,0,0,TN,0.00066425174
245,BraTS2021_01529,0,0,TN,0.00055462023
246,BraTS2021_01529,0,0,TN,0.0006078923
247,BraTS2021_01530,0,0,TN,0.0011688937
248,BraTS2021_01530,0,0,TN,0.001319851
249,BraTS2021_01530,0,0,TN,0.00094962167
250,BraTS2021_01530,0,0,TN,0.0011143605
251,BraTS2021_01530,0,0,TN,0.0011367332
252,BraTS2021_01530,0,0,TN,0.0011056146
253,BraTS2021_01530,0,0,TN,0.0011263734
254,BraTS2021_01530,0,0,TN,0.0009802423
255,BraTS2021_01530,0,0,TN,0.001030205
256,BraTS2021_01530,0,0,TN,0.0012181741
257,BraTS2021_01530,0,0,TN,0.00068607007
258,BraTS2021_01530,0,0,TN,0.0005157372
259,BraTS2021_01530,0,0,TN,0.0005829559
260,BraTS2021_01530,0,0,TN,0.00052205427
261,BraTS2021_01532,0,0,TN,0.0010346757
262,BraTS2021_01532,0,0,TN,0.0012269675
263,BraTS2021_01534,0,0,TN,0.00037848143
264,BraTS2021_01534,0,0,TN,0.0005291073
265,BraTS2021_01534,0,0,TN,0.0006230277
266,BraTS2021_01534,0,0,TN,0.0006919224
267,BraTS2021_01534,0,0,TN,0.0008289484
268,BraTS2021_01535,0,0,TN,0.0005213872
269,BraTS2021_01535,0,0,TN,0.00038240172
270,BraTS2021_01535,0,0,TN,0.00031328388
271,BraTS2021_01535,0,0,TN,0.0002995789
272,BraTS2021_01535,0,0,TN,0.0002982069
273,BraTS2021_01535,0,0,TN,0.00027924252
274,BraTS2021_01536,0,0,TN,0.0005075455
275,BraTS2021_01536,0,0,TN,0.00049291755
276,BraTS2021_01536,0,0,TN,0.0004884954
277,BraTS2021_01536,0,0,TN,0.00037475157
278,BraTS2021_01536,0,0,TN,0.0003039048
279,BraTS2021_01536,0,0,TN,0.00025170023
280,BraTS2021_01536,0,0,TN,0.00028091203
281,BraTS2021_01536,0,0,TN,0.00024760026
282,BraTS2021_01536,0,0,TN,0.00024785366
283,BraTS2021_01537,0,0,TN,0.00080669776
284,BraTS2021_01538,0,0,TN,0.000881693
285,BraTS2021_01538,0,0,TN,0.0011725388
286,BraTS2021_01538,0,0,TN,0.0008835826
287,BraTS2021_01538,0,0,TN,0.0007646797
288,BraTS2021_01538,0,0,TN,0.0014804676
289,BraTS2021_01538,0,0,TN,0.0017138033
290,BraTS2021_01539,0,0,TN,0.0004870202
291,BraTS2021_01539,0,0,TN,0.00036375376
292,BraTS2021_01539,0,0,TN,0.00043563292
293,BraTS2021_01539,0,0,TN,0.00039355102
294,BraTS2021_01539,0,0,TN,0.0003526915
295,BraTS2021_01539,0,0,TN,0.0004240994
296,BraTS2021_01540,0,0,TN,0.00035580678
297,BraTS2021_01540,0,0,TN,0.00024632402
298,BraTS2021_01540,0,0,TN,0.00022474308
299,BraTS2021_01540,0,0,TN,0.00019610101
300,BraTS2021_01540,0,0,TN,0.00017209728
301,BraTS2021_01540,0,0,TN,0.00014457543
302,BraTS2021_01541,0,0,TN,0.00050235505
303,BraTS2021_01541,0,0,TN,0.000464003
304,BraTS2021_01541,0,0,TN,0.0004231211
305,BraTS2021_01543,0,0,TN,0.0005087959
306,BraTS2021_01543,0,0,TN,0.0006035683
307,BraTS2021_01543,0,0,TN,0.00048230763
308,BraTS2021_01543,0,0,TN,0.00034631288
309,BraTS2021_01543,0,0,TN,0.0003612996
310,BraTS2021_01543,0,0,TN,0.00038161385
311,BraTS2021_01543,0,0,TN,0.0006393739
312,BraTS2021_01543,0,0,TN,0.0008763145
313,BraTS2021_01544,0,0,TN,0.0003369306
314,BraTS2021_01544,0,0,TN,0.00035271613
315,BraTS2021_01544,0,0,TN,0.0003026168
316,BraTS2021_01545,0,0,TN,0.0005702891
317,BraTS2021_01545,0,0,TN,0.00070071453
318,BraTS2021_01545,0,0,TN,0.0006947906
319,BraTS2021_01546,0,0,TN,0.0018144182
320,BraTS2021_01546,0,0,TN,0.0015201597
321,BraTS2021_01546,0,0,TN,0.0014904542
322,BraTS2021_01546,0,0,TN,0.0013411532
323,BraTS2021_01547,0,0,TN,0.0009002001
324,BraTS2021_01548,0,0,TN,0.0018579145
325,BraTS2021_01548,0,0,TN,0.002037484
326,BraTS2021_01548,0,0,TN,0.00193753
327,BraTS2021_01548,0,0,TN,0.0017777021
328,BraTS2021_01548,0,0,TN,0.0017760145
329,BraTS2021_01548,0,0,TN,0.0019005907
330,BraTS2021_01548,0,1,FP,0.0020971023
331,BraTS2021_01548,0,1,FP,0.0023991116
332,BraTS2021_01548,0,1,FP,0.0022014193
333,BraTS2021_01549,0,0,TN,0.000763365
334,BraTS2021_01549,0,0,TN,0.0007093826
335,BraTS2021_01549,0,0,TN,0.0006122029
336,BraTS2021_01549,0,0,TN,0.0005522669
337,BraTS2021_01549,0,0,TN,0.00050510786
338,BraTS2021_01549,0,0,TN,0.0005303817
339,BraTS2021_01549,0,0,TN,0.0005652272
340,BraTS2021_01550,0,0,TN,0.00023170211
341,BraTS2021_01550,0,0,TN,0.00028459064
342,BraTS2021_01550,0,0,TN,0.00027598994
343,BraTS2021_01550,0,0,TN,0.0002606492
344,BraTS2021_01550,0,0,TN,0.0002301564
345,BraTS2021_01551,0,0,TN,0.0018741519
346,BraTS2021_01551,0,0,TN,0.0017587855
347,BraTS2021_01551,0,0,TN,0.0017315458
348,BraTS2021_01551,0,0,TN,0.0018590279
349,BraTS2021_01551,0,0,TN,0.0018234445
350,BraTS2021_01551,0,0,TN,0.0018126604
351,BraTS2021_01551,0,0,TN,0.002009501
352,BraTS2021_01551,0,0,TN,0.0012728941
353,BraTS2021_01551,0,0,TN,0.0013070202
354,BraTS2021_01551,0,0,TN,0.0015144702
355,BraTS2021_01551,0,0,TN,0.0013468111
356,BraTS2021_01551,0,0,TN,0.0013173738
357,BraTS2021_01552,0,0,TN,0.0014558053
358,BraTS2021_01555,0,0,TN,0.0016940637
359,BraTS2021_01555,0,0,TN,0.0018119325
360,BraTS2021_01555,0,1,FP,0.00224238
361,BraTS2021_01555,0,0,TN,0.00089797087
362,BraTS2021_01555,0,0,TN,0.0010327385
363,BraTS2021_01556,0,0,TN,0.00025895706
364,BraTS2021_01556,0,0,TN,0.00026434075
365,BraTS2021_01556,0,0,TN,0.00023088636
366,BraTS2021_01556,0,0,TN,0.00014961271
367,BraTS2021_01556,0,0,TN,0.0001661732
368,BraTS2021_01556,0,0,TN,0.00018277472
369,BraTS2021_01556,0,0,TN,0.0002017235
370,BraTS2021_01556,0,0,TN,0.00017191155
371,BraTS2021_01556,0,0,TN,0.0001790407
372,BraTS2021_01557,0,0,TN,0.000538648
373,BraTS2021_01557,0,0,TN,0.00057159166
374,BraTS2021_01557,0,0,TN,0.0004769161
375,BraTS2021_01557,0,0,TN,0.0004984996
376,BraTS2021_01557,0,0,TN,0.0004691018
377,BraTS2021_01557,0,0,TN,0.00055977894
378,BraTS2021_01557,0,0,TN,0.0005818561
379,BraTS2021_01557,0,0,TN,0.00056189264
380,BraTS2021_01557,0,0,TN,0.0007571421
381,BraTS2021_01558,0,0,TN,0.0007211148
382,BraTS2021_01558,0,0,TN,0.0007076461
383,BraTS2021_01558,0,0,TN,0.00065363775
384,BraTS2021_01558,0,0,TN,0.00058734784
385,BraTS2021_01559,0,0,TN,0.0010939402
386,BraTS2021_01559,0,0,TN,0.000863028
387,BraTS2021_01559,0,0,TN,0.0007521135
388,BraTS2021_01559,0,0,TN,0.00072764745
389,BraTS2021_01559,0,0,TN,0.00088980235
390,BraTS2021_01559,0,0,TN,0.0011372432
391,BraTS2021_01559,0,0,TN,0.0012742848
392,BraTS2021_01559,0,0,TN,0.0014816758
393,BraTS2021_01560,0,0,TN,0.0015257051
394,BraTS2021_01560,0,0,TN,0.0018341648
395,BraTS2021_01560,0,0,TN,0.0019361551
396,BraTS2021_01560,0,0,TN,0.0016532158
397,BraTS2021_01560,0,0,TN,0.0017561048
398,BraTS2021_01560,0,0,TN,0.0014473001
399,BraTS2021_01560,0,0,TN,0.0019430238
400,BraTS2021_01561,0,0,TN,0.0017139519
401,BraTS2021_01561,0,0,TN,0.0015511033
402,BraTS2021_01561,0,0,TN,0.0010960381
403,BraTS2021_01561,0,0,TN,0.0010573661
404,BraTS2021_01561,0,0,TN,0.0009614125
405,BraTS2021_01561,0,0,TN,0.00080972165
406,BraTS2021_01561,0,0,TN,0.0007007504
407,BraTS2021_01563,0,0,TN,0.0007041232
408,BraTS2021_01563,0,0,TN,0.00061030325
409,BraTS2021_01563,0,0,TN,0.00058541127
410,BraTS2021_01563,0,0,TN,0.0005633887
411,BraTS2021_01563,0,0,TN,0.00039788004
412,BraTS2021_01564,0,0,TN,0.00044677436
413,BraTS2021_01564,0,0,TN,0.00048869225
414,BraTS2021_01564,0,0,TN,0.00050887134
415,BraTS2021_01564,0,0,TN,0.0004688745
416,BraTS2021_01565,0,1,FP,0.002677305
417,BraTS2021_01566,0,1,FP,0.0026856528
418,BraTS2021_01566,0,1,FP,0.0028377213
419,BraTS2021_01566,0,1,FP,0.0028543496
420,BraTS2021_01566,0,1,FP,0.002701946
421,BraTS2021_01566,0,1,FP,0.00213154
422,BraTS2021_01566,0,0,TN,0.001794202
423,BraTS2021_01566,0,0,TN,0.0017728687
424,BraTS2021_01566,0,0,TN,0.0018818522
425,BraTS2021_01566,0,0,TN,0.0020183627
426,BraTS2021_01566,0,0,TN,0.0018121079
427,BraTS2021_01566,0,1,FP,0.0020723473
428,BraTS2021_01567,0,0,TN,0.0012170806
429,BraTS2021_01569,0,0,TN,0.00043835348
430,BraTS2021_01570,0,0,TN,0.0010354542
431,BraTS2021_01570,0,0,TN,0.00091441744
432,BraTS2021_01570,0,0,TN,0.00092771533
433,BraTS2021_01570,0,0,TN,0.0008995433
434,BraTS2021_01570,0,0,TN,0.0009150355
435,BraTS2021_01570,0,0,TN,0.00084914145
436,BraTS2021_01570,0,0,TN,0.000936738
437,BraTS2021_01571,0,0,TN,0.0015328154
438,BraTS2021_01571,0,0,TN,0.002019159
439,BraTS2021_01571,0,0,TN,0.0017388691
440,BraTS2021_01571,0,1,FP,0.0021480382
441,BraTS2021_01571,0,1,FP,0.002319992
442,BraTS2021_01571,0,1,FP,0.0024038265
443,BraTS2021_01572,0,0,TN,0.00067177316
444,BraTS2021_01572,0,0,TN,0.0005962228
445,BraTS2021_01572,0,0,TN,0.0005731058
446,BraTS2021_01572,0,0,TN,0.0005220117
447,BraTS2021_01572,0,0,TN,0.0005256
448,BraTS2021_01572,0,0,TN,0.0005899429
449,BraTS2021_01573,0,0,TN,0.0002789735
450,BraTS2021_01574,0,0,TN,0.000503802
451,BraTS2021_01574,0,0,TN,0.0005995372
452,BraTS2021_01574,0,0,TN,0.00071803876
453,BraTS2021_01574,0,0,TN,0.00067222986
454,BraTS2021_01575,0,0,TN,0.00089965295
455,BraTS2021_01575,0,0,TN,0.0010297135
456,BraTS2021_01576,0,0,TN,0.0004152423
457,BraTS2021_01577,0,1,FP,0.0023415468
458,BraTS2021_01577,0,1,FP,0.0021459968
459,BraTS2021_01577,0,0,TN,0.0017231887
460,BraTS2021_01577,0,0,TN,0.0018278208
461,BraTS2021_01577,0,0,TN,0.0015077312
462,BraTS2021_01579,0,0,TN,0.00085102394
463,BraTS2021_01579,0,0,TN,0.000710576
464,BraTS2021_01579,0,0,TN,0.0006929896
465,BraTS2021_01579,0,0,TN,0.00065278495
466,BraTS2021_01579,0,0,TN,0.00057840627
467,BraTS2021_01580,0,0,TN,0.0015771182
468,BraTS2021_01580,0,1,FP,0.0021588416
469,BraTS2021_01580,0,0,TN,0.0011450066
470,BraTS2021_01580,0,0,TN,0.0009862212
471,BraTS2021_01580,0,0,TN,0.0018792202
472,BraTS2021_01580,0,0,TN,0.00072428543
473,BraTS2021_01580,0,0,TN,0.00070490595
474,BraTS2021_01580,0,0,TN,0.0008648989
475,BraTS2021_01580,0,0,TN,0.0007442719
476,BraTS2021_01581,0,0,TN,0.00036724974
477,BraTS2021_01582,0,0,TN,0.00027370546
478,BraTS2021_01582,0,0,TN,0.0001820588
479,BraTS2021_01582,0,0,TN,0.00018089922
480,BraTS2021_01582,0,0,TN,0.0001642617
481,BraTS2021_01583,0,0,TN,0.0010495088
482,BraTS2021_01583,0,0,TN,0.0015352437
483,BraTS2021_01583,0,0,TN,0.00077946036
484,BraTS2021_01583,0,0,TN,0.0008213373
485,BraTS2021_01584,0,0,TN,0.00060393865
486,BraTS2021_01584,0,0,TN,0.0010923643
487,BraTS2021_01584,0,0,TN,0.0008921019
488,BraTS2021_01585,0,0,TN,0.00072597177
489,BraTS2021_01585,0,0,TN,0.0006080478
490,BraTS2021_01585,0,0,TN,0.0005775705
491,BraTS2021_01585,0,0,TN,0.00063038
492,BraTS2021_01585,0,0,TN,0.0006825625
493,BraTS2021_01585,0,0,TN,0.00075944135
494,BraTS2021_01585,0,0,TN,0.0009055207
495,BraTS2021_01586,0,0,TN,0.00072802673
496,BraTS2021_01586,0,0,TN,0.0011151833
497,BraTS2021_01586,0,0,TN,0.0011574553
498,BraTS2021_01586,0,0,TN,0.0011349759
499,BraTS2021_01586,0,0,TN,0.0012282289
500,BraTS2021_01587,0,0,TN,0.0019801857
501,BraTS2021_01588,0,0,TN,0.0005340914
502,BraTS2021_01588,0,0,TN,0.00057179836
503,BraTS2021_01588,0,0,TN,0.00046313647
504,BraTS2021_01588,0,0,TN,0.00041025082
505,BraTS2021_01588,0,0,TN,0.0006271967
506,BraTS2021_01588,0,0,TN,0.0006153898
507,BraTS2021_01588,0,0,TN,0.00076162233
508,BraTS2021_01588,0,0,TN,0.0007191916
509,BraTS2021_01589,0,0,TN,0.0013356681
510,BraTS2021_01589,0,0,TN,0.0011230439
511,BraTS2021_01589,0,0,TN,0.0012309382
512,BraTS2021_01589,0,0,TN,0.0012476093
513,BraTS2021_01590,0,0,TN,0.00070899894
514,BraTS2021_01590,0,0,TN,0.0006868027
515,BraTS2021_01591,0,0,TN,0.0010687247
516,BraTS2021_01591,0,0,TN,0.00094711303
517,BraTS2021_01591,0,0,TN,0.00095484103
518,BraTS2021_01591,0,0,TN,0.0009958067
519,BraTS2021_01591,0,0,TN,0.0011327582
520,BraTS2021_01591,0,0,TN,0.001422417
521,BraTS2021_01591,0,0,TN,0.0014661851
522,BraTS2021_01592,0,1,FP,0.00246497
523,BraTS2021_01592,0,1,FP,0.002246423
524,BraTS2021_01592,0,0,TN,0.0018322427
525,BraTS2021_01592,0,0,TN,0.001347346
526,BraTS2021_01592,0,0,TN,0.0012406567
527,BraTS2021_01592,0,0,TN,0.0010324043
528,BraTS2021_01592,0,0,TN,0.0011420394
529,BraTS2021_01592,0,0,TN,0.0013645799
530,BraTS2021_01592,0,0,TN,0.0013840487
531,BraTS2021_01593,0,0,TN,0.00057975296
532,BraTS2021_01593,0,0,TN,0.00039808737
533,BraTS2021_01594,0,0,TN,0.00029735718
534,BraTS2021_01594,0,0,TN,0.0005893091
535,BraTS2021_01594,0,0,TN,0.0005523414
536,BraTS2021_01594,0,0,TN,0.000558073
